SEI10,ID,AGE,INCOME16,EDUC,RACE,Black,White,Other,Male,Female,Urban,Fulltime,Parttime,NotWorking,Unemployed,KeepingHouse,Retired,AtSchool
71.8,1758,66,21,21,2,1,0,0,0,1,1,1,0,0,0,0,0,0
15.8,1759,75,10,8,2,1,0,0,0,1,1,0,0,0,0,1,0,0
38.8,1760,73,17,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
20.1,1761,61,2,9,2,1,0,0,1,0,1,0,0,0,0,0,0,1
24.6,1763,37,1,16,1,0,1,0,0,1,1,0,0,0,0,1,0,0
24.6,1764,30,13,15,2,1,0,0,1,0,1,1,0,0,0,0,0,0
20.7,1765,44,3,13,2,1,0,0,0,1,1,0,0,0,0,1,0,0
43.4,1766,48,19,13,2,1,0,0,1,0,1,1,0,0,0,0,0,0
19.6,1767,57,8,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
64.9,1768,47,20,13,2,1,0,0,1,0,1,1,0,0,0,0,0,0
53.6,1769,67,20,14,2,1,0,0,1,0,1,0,0,0,0,0,1,0
52,1771,69,18,17,2,1,0,0,0,1,1,0,0,0,0,0,1,0
24.2,1772,38,13,15,2,1,0,0,0,1,1,1,0,0,0,0,0,0
87.9,1774,39,19,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
35.8,1775,55,18,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
43,1776,27,13,15,3,0,0,1,1,0,1,1,0,0,0,0,0,0
49.2,1778,59,8,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
82.5,1779,61,15,17,2,1,0,0,0,1,1,0,1,0,0,0,0,0
24.2,1780,58,13,13,2,1,0,0,0,1,1,0,1,0,0,0,0,0
75.6,1781,52,18,15,1,0,1,0,1,0,1,1,0,0,0,0,0,0
64.2,1782,61,18,19,1,0,1,0,0,1,1,0,1,0,0,0,0,0
80.9,1783,63,21,18,1,0,1,0,0,1,1,0,0,0,0,0,1,0
69.3,1784,86,23,18,1,0,1,0,1,0,1,0,0,0,0,0,1,0
80.9,1785,82,10,15,1,0,1,0,0,1,1,0,0,0,0,1,0,0
28.7,1786,32,15,13,2,1,0,0,1,0,1,1,0,0,0,0,0,0
37.2,1787,50,19,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
49.4,1788,55,8,15,3,0,0,1,0,1,1,0,0,0,0,1,0,0
32,1789,38,14,13,1,0,1,0,1,0,1,0,0,0,0,1,0,0
20.1,1790,39,15,14,2,1,0,0,0,1,1,0,0,0,0,1,0,0
39.7,1791,19,18,14,2,1,0,0,1,0,1,0,0,0,0,0,0,1
37.6,1792,45,18,16,2,1,0,0,0,1,1,1,0,0,0,0,0,0
21.6,1793,23,14,13,2,1,0,0,1,0,1,0,0,0,1,0,0,0
59.1,1794,73,20,19,1,0,1,0,0,1,1,0,0,0,0,0,1,0
61.2,1795,50,11,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
82.5,1796,67,17,17,2,1,0,0,0,1,1,0,0,0,0,0,1,0
23.3,1797,37,18,13,2,1,0,0,0,1,1,0,0,1,0,0,0,0
38.3,1798,40,18,15,2,1,0,0,0,1,1,1,0,0,0,0,0,0
67.7,1799,41,22,16,1,0,1,0,1,0,1,1,0,0,0,0,0,0
76.3,1800,65,20,17,2,1,0,0,1,0,1,0,0,0,0,0,1,0
57.4,1801,57,21,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
68.6,1802,37,26,17,1,0,1,0,1,0,0,1,0,0,0,0,0,0
50.4,1803,86,20,17,1,0,1,0,1,0,0,0,0,0,0,0,1,0
71.8,1804,67,26,19,1,0,1,0,0,1,0,0,1,0,0,0,0,0
67.7,1805,80,20,13,1,0,1,0,1,0,0,0,0,0,0,0,1,0
24.6,1806,49,26,13,1,0,1,0,0,1,0,0,0,0,0,0,1,0
85.9,1807,32,24,17,1,0,1,0,1,0,0,1,0,0,0,0,0,0
73.9,1808,33,25,19,1,0,1,0,0,1,0,1,0,0,0,0,0,0
21.5,1809,56,1,13,1,0,1,0,0,1,1,0,0,0,1,0,0,0
84.2,1810,61,22,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
80.9,1811,80,9,19,1,0,1,0,1,0,1,0,0,0,0,0,1,0
26.9,1812,48,20,15,2,1,0,0,1,0,1,1,0,0,0,0,0,0
18.6,1813,65,17,15,1,0,1,0,1,0,1,0,1,0,0,0,0,0
81.6,1814,61,21,14,1,0,1,0,1,0,1,1,0,0,0,0,0,0
28.6,1815,73,20,15,1,0,1,0,0,1,1,0,0,0,0,0,1,0
32.8,1816,57,24,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
33.2,1817,71,18,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
20.1,1818,58,11,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
31.9,1819,78,20,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
75.5,1820,74,26,21,1,0,1,0,1,0,1,0,0,0,0,0,1,0
37.8,1821,52,10,17,1,0,1,0,0,1,1,0,0,0,0,1,0,0
31.1,1822,56,20,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
19.6,1823,48,1,15,1,0,1,0,0,1,1,0,0,0,1,0,0,0
28.4,1824,61,21,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
80.9,1825,50,18,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
84.2,1826,25,19,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
62.9,1827,36,18,17,2,1,0,0,0,1,1,1,0,0,0,0,0,0
39.7,1828,45,15,16,2,1,0,0,0,1,1,0,0,0,1,0,0,0
37.6,1829,53,13,15,2,1,0,0,0,1,1,1,0,0,0,0,0,0
38.1,1831,89,14,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
39.1,1832,89,13,14,1,0,1,0,1,0,1,0,0,0,0,0,1,0
12.6,1834,52,13,12,1,0,1,0,0,1,1,0,0,0,0,1,0,0
32,1835,43,18,10,1,0,1,0,1,0,1,1,0,0,0,0,0,0
31,1837,61,18,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
69.3,1838,37,22,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
53.6,1839,45,19,15,1,0,1,0,1,0,1,1,0,0,0,0,0,0
39.9,1840,36,20,13,1,0,1,0,0,1,1,0,1,0,0,0,0,0
91.1,1841,77,18,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
32,1842,57,9,9,1,0,1,0,1,0,1,0,0,0,0,0,1,0
38.8,1843,40,21,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
43,1844,53,22,14,1,0,1,0,0,1,1,0,1,0,0,0,0,0
21.6,1845,66,14,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
35.4,1846,44,20,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
43,1847,49,12,16,1,0,1,0,1,0,1,1,0,0,0,0,0,0
59.9,1848,67,26,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
27,1849,27,16,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
36.4,1850,24,15,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
80.9,1851,44,25,18,1,0,1,0,0,1,1,0,0,0,0,1,0,0
24.2,1852,35,22,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
38.8,1853,39,17,17,2,1,0,0,0,1,1,0,0,1,0,0,0,0
43,1854,79,15,15,1,0,1,0,1,0,1,1,0,0,0,0,0,0
68.6,1855,22,14,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
53.2,1856,70,2,13,2,1,0,0,1,0,1,0,0,0,0,0,1,0
34.4,1857,33,18,15,2,1,0,0,1,0,1,0,0,0,1,0,0,0
29.4,1858,52,15,17,2,1,0,0,0,1,1,1,0,0,0,0,0,0
80.7,1859,71,18,21,1,0,1,0,0,1,1,0,1,0,0,0,0,0
24.2,1860,78,17,12,2,1,0,0,0,1,1,0,1,0,0,0,0,0
60.5,1861,42,18,16,3,0,0,1,0,1,1,1,0,0,0,0,0,0
67.7,1862,57,18,17,2,1,0,0,0,1,1,0,1,0,0,0,0,0
29.6,1863,76,12,14,1,0,1,0,1,0,1,0,0,0,0,0,1,0
25,1864,62,18,15,2,1,0,0,0,1,1,0,0,0,0,0,1,0
38.8,1865,73,18,19,1,0,1,0,0,1,1,0,0,0,0,0,1,0
43,1866,51,21,11,1,0,1,0,0,1,1,0,0,0,0,1,0,0
25.1,1869,64,13,15,1,0,1,0,0,1,1,0,0,0,0,0,1,0
21.6,1870,29,16,14,1,0,1,0,0,1,1,0,0,1,0,0,0,0
26.2,1871,85,8,10,1,0,1,0,0,1,1,0,0,0,0,1,0,0
25.2,1872,36,10,13,1,0,1,0,1,0,1,0,0,0,0,1,0,0
67.7,1873,62,19,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
73.9,1874,38,9,14,1,0,1,0,1,0,1,0,0,0,0,1,0,0
29.4,1875,80,20,17,1,0,1,0,0,1,1,0,0,0,0,0,1,0
46.6,1876,69,12,16,1,0,1,0,0,1,1,0,0,0,0,0,1,0
60.4,1877,66,16,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
38.8,1878,58,20,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
67.7,1880,65,26,19,2,1,0,0,1,0,1,1,0,0,0,0,0,0
52,1881,72,20,16,1,0,1,0,1,0,1,0,0,0,0,0,1,0
52,1883,68,24,17,1,0,1,0,1,0,1,0,0,0,0,0,1,0
38.3,1884,75,15,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
78.3,1885,56,26,18,2,1,0,0,1,0,1,1,0,0,0,0,0,0
13.6,1886,54,12,11,2,1,0,0,0,1,1,0,0,1,0,0,0,0
43,1887,79,13,15,1,0,1,0,0,1,1,0,0,0,0,0,1,0
84.5,1888,71,21,21,1,0,1,0,0,1,1,0,0,0,0,0,1,0
84.5,1889,53,26,21,1,0,1,0,1,0,1,1,0,0,0,0,0,0
43,1890,39,15,19,3,0,0,1,1,0,1,0,0,1,0,0,0,0
51.9,1893,43,22,15,1,0,1,0,1,0,1,1,0,0,0,0,0,0
91.9,1895,76,21,21,1,0,1,0,1,0,1,0,0,0,0,0,1,0
33.4,1896,70,21,15,1,0,1,0,0,1,1,0,1,0,0,0,0,0
70.1,1897,69,21,18,1,0,1,0,1,0,1,0,0,0,0,0,1,0
85.2,1899,52,23,19,1,0,1,0,1,0,1,1,0,0,0,0,0,0
77.2,1900,29,19,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
24.1,1901,38,13,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
39.7,1902,63,13,14,1,0,1,0,0,1,1,1,0,0,0,0,0,0
49.2,1903,46,9,17,2,1,0,0,1,0,1,0,0,0,0,1,0,0
38.3,1904,35,23,14,2,1,0,0,0,1,1,1,0,0,0,0,0,0
59.1,1905,44,19,17,1,0,1,0,0,1,1,0,0,0,0,1,0,0
43,1906,41,19,15,2,1,0,0,0,1,1,1,0,0,0,0,0,0
17.1,1907,53,18,13,2,1,0,0,0,1,1,1,0,0,0,0,0,0
84.2,1908,65,9,17,1,0,1,0,0,1,1,0,0,0,0,0,1,0
58.4,1909,25,17,14,2,1,0,0,0,1,1,0,0,1,0,0,0,0
21.6,1910,24,20,13,2,1,0,0,0,1,1,1,0,0,0,0,0,0
43.9,1911,54,15,13,2,1,0,0,0,1,1,0,0,0,0,0,1,0
27.2,1912,42,14,13,2,1,0,0,1,0,1,0,0,0,0,0,1,0
46.5,1913,58,21,13,2,1,0,0,1,0,1,1,0,0,0,0,0,0
45.4,1914,66,2,10,1,0,1,0,1,0,1,0,1,0,0,0,0,0
27,1915,48,18,18,2,1,0,0,1,0,1,0,0,0,0,0,1,0
26.1,1916,39,17,16,2,1,0,0,0,1,1,1,0,0,0,0,0,0
91.1,1917,47,20,21,2,1,0,0,0,1,1,1,0,0,0,0,0,0
38.8,1919,28,20,18,2,1,0,0,0,1,1,1,0,0,0,0,0,0
13.2,1920,76,8,12,2,1,0,0,0,1,1,0,0,0,0,0,1,0
59.1,1921,58,16,14,1,0,1,0,1,0,0,0,0,0,0,0,1,0
37.8,1922,35,15,15,1,0,1,0,0,1,0,0,1,0,0,0,0,0
25,1923,54,8,15,1,0,1,0,0,1,0,0,0,0,0,0,1,0
43.9,1924,55,1,11,1,0,1,0,1,0,0,0,0,0,1,0,0,0
46.5,1926,72,13,12,1,0,1,0,1,0,0,0,0,0,0,0,1,0
24.6,1927,78,13,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
21.8,1928,67,19,17,2,1,0,0,0,1,1,1,0,0,0,0,0,0
62.9,1929,55,21,17,2,1,0,0,0,1,1,1,0,0,0,0,0,0
13.6,1930,51,8,11,2,1,0,0,1,0,1,0,0,0,0,0,1,0
31,1931,55,10,15,2,1,0,0,1,0,1,0,0,0,0,1,0,0
21.6,1932,25,3,11,2,1,0,0,0,1,1,0,1,0,0,0,0,0
65.3,1933,64,17,17,2,1,0,0,0,1,1,0,0,0,0,0,1,0
63.7,1935,22,14,13,1,0,1,0,0,1,0,0,0,0,0,0,0,1
86.1,1936,62,26,17,1,0,1,0,1,0,0,0,0,0,0,0,1,0
25.2,1937,43,16,13,3,0,0,1,1,0,0,1,0,0,0,0,0,0
62.7,1938,62,20,15,1,0,1,0,1,0,0,1,0,0,0,0,0,0
38.8,1939,39,19,14,1,0,1,0,0,1,0,1,0,0,0,0,0,0
80.9,1941,80,23,19,1,0,1,0,0,1,1,0,0,0,0,0,1,0
67.7,1942,22,18,13,1,0,1,0,1,0,1,0,1,0,0,0,0,0
38.8,1943,27,13,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
54.6,1946,72,1,9,1,0,1,0,1,0,1,0,0,0,0,0,1,0
25,1948,47,15,13,3,0,0,1,1,0,1,1,0,0,0,0,0,0
56.9,1950,46,12,17,1,0,1,0,1,0,1,0,0,0,1,0,0,0
43.9,1951,57,21,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
57.3,1952,35,19,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
50.3,1953,36,22,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
57.5,1954,43,26,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
13.6,1955,23,17,13,2,1,0,0,1,0,1,1,0,0,0,0,0,0
41.4,1956,33,3,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
41,1958,59,21,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
24.1,1960,58,23,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
38.8,1961,65,26,13,1,0,1,0,0,1,1,0,0,1,0,0,0,0
17.1,1963,62,19,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
37.6,1964,28,11,12,2,1,0,0,0,1,1,1,0,0,0,0,0,0
28.7,1965,34,18,12,2,1,0,0,1,0,1,1,0,0,0,0,0,0
77.4,1966,33,26,20,1,0,1,0,1,0,0,0,0,1,0,0,0,0
92.8,1967,49,26,17,1,0,1,0,0,1,0,1,0,0,0,0,0,0
92.8,1968,52,26,17,1,0,1,0,1,0,0,1,0,0,0,0,0,0
84.2,1969,47,26,17,1,0,1,0,0,1,0,0,0,0,0,1,0,0
38.8,1970,81,17,13,1,0,1,0,0,1,0,0,0,0,0,1,0,0
76.3,1971,65,26,19,1,0,1,0,1,0,0,1,0,0,0,0,0,0
54.6,1972,57,18,14,1,0,1,0,0,1,0,0,1,0,0,0,0,0
92.2,1973,70,22,17,1,0,1,0,0,1,0,0,1,0,0,0,0,0
20.7,1974,44,16,12,1,0,1,0,1,0,0,1,0,0,0,0,0,0
32,1975,26,22,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
45.4,1977,62,13,14,1,0,1,0,1,0,0,0,0,0,0,1,0,0
24.2,1978,26,22,18,1,0,1,0,0,1,0,1,0,0,0,0,0,0
52,1979,57,15,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
22.9,1980,60,9,8,1,0,1,0,1,0,0,0,0,0,0,1,0,0
17.1,1981,88,4,13,1,0,1,0,0,1,0,0,0,0,0,0,1,0
25,1982,51,21,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
26.5,1983,73,13,13,1,0,1,0,0,1,0,0,0,0,0,1,0,0
57.8,1984,27,23,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
28.7,1985,27,21,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
31.9,1987,89,18,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
53.9,1989,46,21,16,1,0,1,0,1,0,1,1,0,0,0,0,0,0
21.8,1990,33,1,12,1,0,1,0,0,1,1,0,0,0,1,0,0,0
24.2,1991,69,20,16,1,0,1,0,0,1,1,1,0,0,0,0,0,0
24.2,1992,44,11,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
59.1,1993,40,12,15,1,0,1,0,1,0,1,0,0,0,0,1,0,0
45.1,1994,48,21,15,1,0,1,0,0,1,1,0,0,0,0,0,1,0
20.7,1995,74,2,15,1,0,1,0,0,1,1,0,0,0,0,0,1,0
65.3,1996,67,16,14,1,0,1,0,1,0,1,0,0,0,0,0,1,0
38.8,1997,60,15,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
44.6,1998,54,22,18,1,0,1,0,0,1,1,1,0,0,0,0,0,0
23.3,1999,61,18,14,1,0,1,0,1,0,1,1,0,0,0,0,0,0
18.8,2002,37,16,10,1,0,1,0,1,0,1,1,0,0,0,0,0,0
63.7,2003,74,14,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
20.8,2004,20,19,14,1,0,1,0,0,1,1,1,0,0,0,0,0,0
31.9,2005,83,14,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
28.7,2006,60,10,15,1,0,1,0,1,0,1,0,0,0,0,1,0,0
37.6,2007,42,19,15,1,0,1,0,0,1,1,0,1,0,0,0,0,0
46.6,2008,44,21,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
43.9,2009,39,23,20,1,0,1,0,1,0,1,1,0,0,0,0,0,0
27.7,2010,29,20,17,3,0,0,1,1,0,1,1,0,0,0,0,0,0
72.5,2011,37,19,17,1,0,1,0,0,1,1,0,1,0,0,0,0,0
75.5,2012,60,23,21,1,0,1,0,0,1,1,1,0,0,0,0,0,0
60.3,2013,62,26,17,3,0,0,1,0,1,1,0,0,0,0,0,1,0
91.1,2014,85,17,20,1,0,1,0,1,0,1,0,0,0,0,0,1,0
69.3,2015,33,20,19,1,0,1,0,1,0,1,1,0,0,0,0,0,0
84.2,2016,30,26,16,1,0,1,0,1,0,1,1,0,0,0,0,0,0
87.6,2017,78,26,21,1,0,1,0,1,0,1,0,0,0,0,0,1,0
80.9,2018,23,23,17,1,0,1,0,0,1,1,0,0,1,0,0,0,0
20.1,2019,52,18,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
83.8,2020,62,18,15,1,0,1,0,1,0,0,0,0,0,0,0,1,0
80.9,2021,41,19,17,1,0,1,0,0,1,0,0,0,0,0,1,0,0
84.2,2022,71,16,15,1,0,1,0,0,1,0,0,0,0,0,0,1,0
35.8,2023,62,22,14,1,0,1,0,0,1,0,0,0,0,0,0,1,0
25.2,2025,24,18,15,1,0,1,0,1,0,0,0,0,0,1,0,0,0
38.3,2026,86,19,13,1,0,1,0,0,1,0,0,0,0,0,0,1,0
25.1,2027,42,9,13,1,0,1,0,1,0,0,0,0,0,1,0,0,0
14.8,2028,89,17,13,1,0,1,0,0,1,0,0,0,0,0,0,1,0
32,2029,59,18,13,1,0,1,0,1,0,0,0,0,0,0,1,0,0
69.3,2030,37,23,16,1,0,1,0,0,1,0,1,0,0,0,0,0,0
80.9,2031,67,19,17,1,0,1,0,0,1,0,0,0,0,0,0,1,0
28.5,2032,44,20,14,1,0,1,0,0,1,0,1,0,0,0,0,0,0
32,2033,67,14,13,1,0,1,0,0,1,0,0,1,0,0,0,0,0
38.8,2034,81,14,13,1,0,1,0,0,1,0,0,0,0,0,0,1,0
24.2,2035,22,9,13,1,0,1,0,0,1,0,0,1,0,0,0,0,0
20.7,2036,63,8,19,1,0,1,0,1,0,0,0,1,0,0,0,0,0
86.5,2037,89,23,18,1,0,1,0,1,0,0,0,0,0,0,0,1,0
39.2,2038,23,7,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
84.2,2039,33,22,17,1,0,1,0,1,0,0,1,0,0,0,0,0,0
14,2041,89,10,13,1,0,1,0,0,1,0,0,0,0,0,1,0,0
21.8,2042,58,20,13,1,0,1,0,0,1,0,0,1,0,0,0,0,0
13.6,2043,19,22,12,1,0,1,0,1,0,0,0,1,0,0,0,0,0
38.3,2044,63,23,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
63.7,2046,47,9,16,1,0,1,0,0,1,1,1,0,0,0,0,0,0
38.1,2047,22,15,13,2,1,0,0,0,1,1,1,0,0,0,0,0,0
59.8,2049,69,22,18,1,0,1,0,0,1,1,0,0,0,0,0,1,0
22.9,2051,35,19,12,1,0,1,0,1,0,1,1,0,0,0,0,0,0
10.6,2052,40,9,13,1,0,1,0,1,0,1,0,0,0,0,1,0,0
38.8,2053,82,17,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
68.6,2054,38,19,18,1,0,1,0,0,1,1,0,0,0,0,1,0,0
67.8,2055,34,19,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
52.5,2056,38,16,17,2,1,0,0,1,0,1,1,0,0,0,0,0,0
38.3,2057,26,13,6,2,1,0,0,0,1,1,0,1,0,0,0,0,0
42.9,2058,32,15,17,1,0,1,0,1,0,1,0,1,0,0,0,0,0
45.3,2059,60,25,20,1,0,1,0,1,0,1,0,1,0,0,0,0,0
60.5,2060,64,22,16,2,1,0,0,0,1,1,1,0,0,0,0,0,0
20.9,2061,50,21,13,1,0,1,0,1,0,1,0,0,1,0,0,0,0
45.4,2062,65,22,14,1,0,1,0,1,0,1,0,1,0,0,0,0,0
67.7,2063,41,26,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
62.9,2064,88,17,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
38.3,2065,83,17,14,1,0,1,0,0,1,1,0,0,0,0,0,1,0
63.7,2066,62,21,19,1,0,1,0,0,1,1,1,0,0,0,0,0,0
43.9,2067,52,18,13,1,0,1,0,1,0,1,0,0,0,1,0,0,0
20.7,2068,59,15,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
81,2071,28,13,17,1,0,1,0,1,0,1,0,0,0,0,0,0,1
68.6,2072,52,23,19,1,0,1,0,1,0,1,1,0,0,0,0,0,0
84.5,2073,54,24,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
84.5,2074,86,22,21,1,0,1,0,1,0,1,0,0,0,0,0,1,0
77.4,2075,42,23,21,1,0,1,0,1,0,1,1,0,0,0,0,0,0
43.9,2077,21,12,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
25.7,2078,41,16,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
62,2079,57,26,19,1,0,1,0,1,0,1,0,1,0,0,0,0,0
20.7,2080,23,18,14,1,0,1,0,1,0,1,1,0,0,0,0,0,0
23.7,2081,50,11,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
75.5,2082,46,21,19,1,0,1,0,1,0,1,1,0,0,0,0,0,0
80.9,2083,39,18,17,1,0,1,0,0,1,1,0,0,1,0,0,0,0
32,2084,57,20,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
35.8,2085,66,19,13,1,0,1,0,0,1,1,0,1,0,0,0,0,0
21.8,2086,45,11,15,1,0,1,0,0,1,1,0,1,0,0,0,0,0
80.7,2087,42,19,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
30.3,2088,60,19,14,1,0,1,0,1,0,1,1,0,0,0,0,0,0
67.7,2089,33,22,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
24.2,2092,63,20,14,1,0,1,0,0,1,1,0,0,0,0,0,1,0
55.1,2093,60,8,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
82.5,2095,68,23,18,1,0,1,0,0,1,1,0,0,0,0,0,1,0
62.6,2096,69,21,20,1,0,1,0,1,0,1,0,0,0,0,0,1,0
43.9,2098,81,15,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
20.8,2099,35,13,10,1,0,1,0,0,1,1,1,0,0,0,0,0,0
59.4,2100,60,23,17,1,0,1,0,0,1,1,0,1,0,0,0,0,0
24.6,2101,65,19,13,1,0,1,0,0,1,1,0,1,0,0,0,0,0
82.5,2103,64,13,18,1,0,1,0,1,0,1,0,0,0,0,0,1,0
36.2,2104,70,12,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
60.5,2105,30,22,16,1,0,1,0,1,0,1,1,0,0,0,0,0,0
38.1,2106,31,12,18,1,0,1,0,0,1,1,0,0,0,1,0,0,0
35.1,2107,35,23,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
21.8,2108,72,18,13,2,1,0,0,0,1,1,0,1,0,0,0,0,0
25,2109,56,9,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
39.7,2110,68,17,19,1,0,1,0,0,1,1,0,1,0,0,0,0,0
57,2111,61,15,14,1,0,1,0,0,1,1,0,1,0,0,0,0,0
38.1,2113,53,11,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
23.3,2114,32,19,15,1,0,1,0,1,0,1,1,0,0,0,0,0,0
13.6,2115,33,9,14,3,0,0,1,1,0,1,0,1,0,0,0,0,0
13.6,2116,29,2,12,1,0,1,0,0,1,1,0,1,0,0,0,0,0
20.9,2117,52,13,13,1,0,1,0,1,0,1,0,0,0,0,1,0,0
27,2118,57,20,14,1,0,1,0,1,0,1,1,0,0,0,0,0,0
35.8,2119,50,3,14,1,0,1,0,0,1,1,0,0,0,0,1,0,0
20.8,2120,31,17,14,1,0,1,0,0,1,1,0,1,0,0,0,0,0
20.7,2121,53,19,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
83.8,2122,37,21,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
80.9,2123,76,19,17,1,0,1,0,0,1,1,0,0,0,0,1,0,0
19.6,2124,53,20,18,1,0,1,0,0,1,1,0,0,0,0,1,0,0
62.1,2126,21,18,13,1,0,1,0,0,1,1,0,1,0,0,0,0,0
62,2128,53,24,15,1,0,1,0,1,0,1,1,0,0,0,0,0,0
62.1,2129,53,21,17,2,1,0,0,0,1,1,1,0,0,0,0,0,0
82.5,2130,47,24,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
60.5,2131,59,13,17,1,0,1,0,0,1,1,0,0,0,0,0,1,0
34.6,2134,49,22,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
57.8,2135,65,20,18,1,0,1,0,1,0,1,1,0,0,0,0,0,0
27,2136,41,14,11,1,0,1,0,1,0,1,1,0,0,0,0,0,0
80.7,2137,64,26,17,1,0,1,0,1,0,1,0,1,0,0,0,0,0
38.8,2138,61,21,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
76.3,2139,32,22,21,1,0,1,0,0,1,1,1,0,0,0,0,0,0
28.7,2140,65,17,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
13.6,2141,78,14,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
65.3,2142,48,20,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
32,2143,45,23,15,3,0,0,1,1,0,1,1,0,0,0,0,0,0
23.3,2144,58,20,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
53.8,2146,55,17,13,1,0,1,0,0,1,1,0,1,0,0,0,0,0
32,2147,46,8,15,1,0,1,0,1,0,1,0,0,0,0,0,1,0
81.6,2148,41,20,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
